Index,Date,Town,State/Province,Latitude,Longitude,Number,Image
1,07/31/17,Aurora,CO,39.8,-104.9,1,0
2,07/31/17,Haddam,CT,41.4,-72.5,1,1
3,07/31/17,,NY,40.7,-73.9,2,0
4,07/31/17,Saranac,NY,44.7,-73.7,2,0
5,07/31/17,Henderson,NE,40.8,-97.8,30,1
6,07/30/17,Burke,VA,38.8,-77.3,1,0
7,07/30/17,Hilton Head Island,SC,32.2,-80.8,1,0
8,07/30/17,Fort Washington,PA,40.1,-75.2,1,1
9,07/30/17,Newburgh,IN,37.9,-87.4,1,1
10,07/30/17,Schuyler,VA,37.8,-78.7,1,0
11,07/30/17,Concord,MA,42.5,-71.3,2,0
12,07/30/17,Litchfield,NH,42.9,-71.5,1,1
13,07/30/17,Litchfield,NH,42.9,-71.5,1,0
14,07/30/17,Leicester,MA,42.2,-71.9,2,0
15,07/30/17,Mill Valley,CA,37.9,-122.5,1,0
16,07/29/17,Rome,GA,34.3,-85.1,1,1
17,07/29/17,Lake Forest,IL,42.2,-87.9,1,0
18,07/29/17,Charles Town,WV,39.3,-77.8,1,0
19,07/29/17,Peterborough,ON,44.3,-78.3,1,0
20,07/29/17,Elyria,OH,41.4,-82.1,4,0
21,07/29/17,Comanche,OK,34.3,-98,1,1
22,07/29/17,Rockville,MD,39.1,-77.1,2,1
23,07/28/17,Burlington,MA,42.5,-71.2,1,0
24,07/28/17,,NY,40.8,-73.8,1,0
25,07/28/17,Guilford,CT,41.3,-72.7,1,0
26,07/28/17,Guilford,CT,41.3,-72.7,1,0
27,07/28/17,Dunham,QC,45.1,-72.8,1,0
28,07/28/17,Winston-Salem,NC,36.1,-80.3,1,0
29,07/28/17,Williston,VT,44.5,-73.1,1,0
30,07/28/17,Ann Arbor,MI,42.3,-83.7,1,0
31,07/28/17,West Jordan,UT,40.6,-112,1,0
32,07/27/17,Sterling Heights,MI,42.6,-83,1,1
33,07/27/17,Schaumburg,IL,42,-88.1,1,0
34,07/27/17,Kent,OH,41.2,-81.3,1,0
35,07/27/17,Erlanger,KY,39,-84.6,1,0
36,07/26/17,Avon Lake,OH,41.5,-82,2,0
37,07/26/17,Mississauga,ON,43.6,-79.8,1,0
38,07/26/17,Dorset,VT,43.3,-73.1,1,0
39,07/26/17,Ellington,CT,41.9,-72.5,1,0
40,07/26/17,Goldens Bridge,NY,41.3,-73.7,1,1
41,07/26/17,South Bend,IN,41.6,-86.3,7,0
42,07/26/17,Winnipeg,MB,49.9,-97.1,1,0
43,07/26/17,Akron,OH,41.2,-81.6,2,0
44,07/26/17,erlanger,KY,39,-84.6,1,0
45,07/25/17,Montr̩al,QC,45.4,-73.6,1,0
46,07/25/17,Morin-Heights,QC,45.9,-74.2,1,0
47,07/25/17,Toronto,ON,43.7,-79.5,1,0
48,07/25/17,Burlington,ON,43.3,-79.8,1,0
49,07/24/17,Broomall,PA,40,-75.4,1,1
50,07/24/17,Deer Park,WI,45.2,-92.4,1,0
51,07/24/17,Evanston,IL,42.1,-87.7,1,0
52,07/24/17,Washington,DC,38.9,-77.1,1,0
53,07/23/17,Brandon,VT,43.8,-73.1,1,0
54,07/23/17,,NY,40.8,-73.8,1,1
55,07/23/17,Sudbury,VT,43.8,-73.2,1,0
56,07/23/17,Belfast,ME,44.4,-69,1,0
57,07/23/17,Lutherville-Timonium,MD,39.4,-76.7,1,0
58,07/23/17,Sebago,ME,43.9,-70.6,1,0
59,07/23/17,Stroudsburg,PA,41,-75.2,1,0
60,07/22/17,Durham,NH,43.1,-70.9,2,1
61,07/22/17,,PA,40.7,-75.5,1,1
62,07/22/17,Acton,ME,43.5,-70.9,1,1
63,07/22/17,Columbus,OH,40,-82.9,1,1
64,07/22/17,Sharon,MA,42.1,-71.2,1,0
65,07/22/17,Baker,WV,39,-78.7,1,1
66,07/22/17,Baker,WV,39,-78.7,1,0
67,07/22/17,Ottawa,ON,45.3,-75.8,1,1
68,07/22/17,Chicago,IL,41.9,-87.6,1,0
69,07/22/17,Framingham,MA,42.3,-71.5,2,0
70,07/22/17,Chelsea,VT,44,-72.4,1,1
71,07/22/17,Washington,DC,38.9,-77.1,1,0
72,07/22/17,Tulsa,OK,36.2,-95.9,1,1
73,07/22/17,Fort Mitchell,KY,39,-84.6,1,1
74,07/22/17,Colora,MD,39.7,-76.1,1,1
75,07/22/17,Red Hook,NY,42,-73.8,1,0
76,07/22/17,Priddis,AB,50.9,-114.4,1,0
77,07/22/17,Villas,NJ,39,-74.9,1,1
78,07/21/17,Cambridge,NY,43.1,-73.4,1,0
79,07/21/17,Burlington,MA,42.5,-71.2,1,0
80,07/21/17,Burlington,MA,42.5,-71.2,1,0
81,07/21/17,Bad Axe,MI,43.8,-83,1,0
82,07/21/17,Millcreek,UT,40.7,-111.8,1,1
83,07/21/17,Lancaster,PA,40.1,-76.4,1,0
84,07/21/17,Newfane,VT,43,-72.7,1,1
85,07/21/17,Chatham-Kent,ON,42.4,-82.2,1,0
86,07/21/17,Little Britain,ON,44.2,-78.8,1,0
87,07/20/17,Putney,VT,43,-72.5,1,0
88,07/20/17,Newburgh,IN,37.9,-87.4,1,1
89,07/20/17,Metairie,LA,30,-90.1,1,0
90,07/20/17,Talent,OR,42.2,-122.8,2,0
91,07/20/17,Bartlett,NH,44.1,-71.1,1,1
92,07/20/17,Madison,NJ,40.8,-74.4,1,0
93,07/20/17,Silver Spring,MD,39.1,-77,2,0
94,07/19/17,Nescopeck,PA,41.1,-76.1,1,0
95,07/19/17,Granby,CT,42,-72.8,1,1
96,07/19/17,Franklin Lakes,NJ,41,-74.2,1,0
97,07/19/17,Southbury,CT,41.5,-73.2,1,1
98,07/19/17,New Hope,PA,40.4,-75,1,0
99,07/19/17,Burlington,ON,43.3,-79.9,1,0
100,07/18/17,Sherman,TX,33.7,-96.6,2,0
101,07/18/17,Morgantown,WV,39.6,-80,1,0
102,07/18/17,Burlington,ON,43.3,-79.8,2,0
103,07/18/17,Burlington,ON,43.3,-79.8,1,0
104,07/18/17,Dunedin,FL,28,-82.8,1,0
105,07/18/17,Windsor,ME,44.3,-69.6,1,1
106,07/17/17,Keene,NH,42.9,-72.3,2,0
107,07/17/17,Catonsville,MD,39.3,-76.7,1,0
108,07/17/17,Edina,MN,44.9,-93.3,1,0
109,07/17/17,erlanger,KY,39,-84.6,1,0
110,07/17/17,Burlington,ON,43.3,-79.8,1,0
111,07/17/17,Fairfield,PA,39.8,-77.4,1,0
112,07/17/17,Lancaster,PA,40,-76.3,1,0
113,07/17/17,Erlanger,KY,39,-84.6,1,0
114,07/16/17,Derby,CT,41.3,-73.1,1,0
115,07/16/17,Lenexa,KS,39,-94.7,1,0
116,07/16/17,Cape May,NJ,39,-74.9,1,1
117,07/16/17,Central Lake,MI,45.1,-85.3,1,0
118,07/16/17,Villas,NJ,39,-74.9,1,1
119,07/16/17,Hamilton,ON,43.3,-79.9,1,0
120,07/16/17,Chicopee,MA,42.1,-72.6,1,0
121,07/16/17,Burlington,ON,43.3,-79.8,1,0
122,07/16/17,Kitchener,ON,43.4,-80.4,1,1
123,07/15/17,Indian Lake,NY,43.8,-74.3,2,0
124,07/15/17,Thiells,NY,41.2,-74,2,1
125,07/15/17,Rockford,IL,42.2,-89,2,1
126,07/15/17,Fort Wayne,IN,41,-85.1,1,1
127,07/15/17,Chester,NY,41.4,-74.3,1,1
128,07/15/17,Athens,VT,43.1,-72.6,1,0
129,07/15/17,,MI,42.8,-83.3,2,0
130,07/15/17,Wolcott,VT,44.6,-72.5,1,0
131,07/15/17,independence,KY,38.9,-84.5,1,0
132,07/15/17,Burlington,ON,43.3,-79.8,1,0
133,07/15/17,Thornwood,NY,41.1,-73.8,2,0
134,07/14/17,Portsmouth,NH,43.1,-70.8,1,1
135,07/14/17,Tiskilwa,IL,41.3,-89.6,1,1
136,07/14/17,Burlington,ON,43.3,-79.8,1,0
137,07/13/17,West Nyack,NY,41.1,-74,1,1
138,07/13/17,Snyder,CO,40.3,-103.6,1,1
139,07/13/17,Columbia,MD,39.2,-76.9,1,0
140,07/13/17,Cary,IL,42.2,-88.2,1,1
141,07/13/17,Elizabethtown,PA,40.2,-76.6,1,0
142,07/13/17,,PA,41.1,-75.3,1,1
143,07/13/17,Plymouth,MI,42.4,-83.6,1,0
144,07/12/17,Hull,MA,42.3,-70.9,1,0
145,07/12/17,Port Medway,NS,44.2,-64.5,1,0
146,07/12/17,East Marion,NY,41.1,-72.3,1,0
147,07/12/17,Inlet,NY,43.8,-74.8,1,0
148,07/12/17,Watertown,MA,42.4,-71.2,1,1
149,07/12/17,Mashpee,MA,41.6,-70.5,1,1
150,07/12/17,Stafford,VA,38.5,-77.6,1,0
151,07/12/17,Doylestown,PA,40.3,-75.1,1,0
152,07/12/17,,NJ,39.8,-75.1,1,0
153,07/12/17,Davidson,SK,51.3,-106,1,0
154,07/12/17,Brigantine,NJ,39.4,-74.4,2,0
155,07/12/17,Burlington,ON,43.3,-79.8,1,0
156,07/11/17,Newton,NJ,41.1,-74.8,1,0
157,07/11/17,Churchville,MD,39.6,-76.2,1,0
158,07/11/17,Bronx,NY,40.8,-73.9,1,0
159,07/11/17,Palatine,IL,42.1,-88,1,0
160,07/11/17,Dover,DE,39.2,-75.5,1,0
161,07/11/17,Old Town,ME,44.9,-68.7,1,0
162,07/11/17,Dover,NH,43.2,-70.9,2,0
163,07/11/17,Chicago,IL,41.9,-87.6,2,0
164,07/11/17,Burlington,ON,43.3,-79.8,1,0
165,07/10/17,Dover,NH,43.2,-70.9,2,0
166,07/10/17,Shaftsbury,VT,43,-73.3,1,1
167,07/10/17,Montpelier,VT,44.3,-72.8,1,0
168,07/10/17,Sudbury,ON,46.5,-80.9,1,0
169,07/10/17,Bay Village,OH,41.5,-81.9,3,1
170,07/10/17,Gaylord,MI,44.9,-84.7,1,1
171,07/10/17,Thorndike,ME,44.6,-69.2,1,1
172,07/10/17,Spring Lake,NJ,40.2,-74,2,1
173,07/10/17,Lombard,IL,41.9,-88,1,0
174,07/10/17,Buena,NJ,39.5,-74.9,1,0
175,07/10/17,Liberty,IN,39.6,-84.9,1,1
176,07/10/17,Indianapolis,IN,39.8,-85.9,2,0
177,07/09/17,Rockland,ME,44.1,-69.1,1,0
178,07/09/17,Westfield,IN,40,-86.1,1,0
179,07/09/17,Cambridge,VT,44.7,-72.9,1,0
180,07/09/17,Canning,NS,45.2,-64.4,1,0
181,07/09/17,Cambridge,VT,44.7,-72.9,1,0
182,07/09/17,Wyandotte,MI,42.2,-83.1,2,0
183,07/09/17,Middleton,WI,43.1,-89.6,2,0
184,07/09/17,Mequon,WI,43.2,-87.9,2,0
185,07/09/17,Gatineau,QC,45.5,-75.7,3,0
186,07/09/17,Rocky Point,NY,41,-73,1,1
187,07/09/17,Acushnet,MA,41.7,-70.9,1,1
188,07/09/17,Berkeley Township,NJ,39.9,-74.1,1,0
189,07/09/17,Burlington,KY,39,-84.7,1,0
190,07/09/17,Eagleville,PA,40.1,-75.4,1,0
191,07/09/17,Wernersville,PA,40.3,-76.1,1,0
192,07/08/17,Bala Cynwyd,PA,40,-75.2,1,0
193,07/08/17,Ephrata,PA,40.2,-76.2,2,0
194,07/08/17,St Adolphe d'howard,QC,46,-74.3,1,0
195,07/08/17,Muskego,WI,42.9,-88.1,1,0
196,07/08/17,Omaha,NE,41.3,-96,1,0
197,07/08/17,Manalapan Township,NJ,40.3,-74.4,1,0
198,07/08/17,Cincinnati,OH,39,-84.5,1,0
199,07/08/17,Lewes,DE,38.8,-75.1,1,0
200,07/08/17,Glen Ellyn,IL,41.9,-88.1,1,0
201,07/07/17,Marion,IA,42.1,-91.5,1,0
202,07/07/17,Grosse Pointe,MI,42.4,-82.9,1,0
203,07/07/17,Glen Ellyn,IL,41.9,-88.1,1,1
204,07/07/17,,NY,40.7,-73.9,1,0
205,07/07/17,,NY,40.7,-73.9,1,0
206,07/07/17,Sagle,ID,48.2,-116.6,1,0
207,07/07/17,Empire,MI,44.8,-86.1,2,0
208,07/07/17,Augusta,ME,44.3,-69.8,1,0
209,07/07/17,erlanger,KY,39,-84.6,1,0
210,07/07/17,Arlington Heights,IL,42.1,-88,1,0
211,07/06/17,Stoughton,MA,42.1,-71.1,1,0
212,07/06/17,Ottawa,ON,45.4,-76,1,1
213,07/06/17,Fremont,OH,41.4,-83.1,1,0
214,07/06/17,Ventnor City,NJ,39.3,-74.5,1,1
215,07/06/17,Portland,OR,45.5,-122.6,1,0
216,07/06/17,York,PA,40.1,-76.8,1,1
217,07/06/17,Bowmanville,ON,43.9,-78.7,1,0
218,07/06/17,Burlington,ON,43.3,-79.8,1,0
219,07/05/17,Ottawa,ON,45.3,-75.9,1,1
220,07/05/17,Bath,ME,43.9,-69.8,2,0
221,07/05/17,Mont-Blanc,QC,46.1,-74.5,1,0
222,07/05/17,Washoe city,NV,39.3,-119.8,1,0
223,07/05/17,Seneca Falls,NY,43,-76.7,5,0
224,07/05/17,Silver Spring,MD,39,-77,1,1
225,07/05/17,Langhorne,PA,40.2,-74.9,1,0
226,07/05/17,Burlington,ON,43.3,-79.8,1,0
227,07/04/17,New Minas,NS,45.1,-64.4,3,0
228,07/04/17,Herndon,VA,39,-77.4,1,0
229,07/04/17,Cornwallville,NY,42.4,-74.1,1,0
230,07/04/17,Winchendon,MA,42.7,-72,1,0
231,07/04/17,Woodbury,NY,41.4,-74.1,1,0
232,07/04/17,Monarch,AB,49.7,-113.1,1,0
233,07/04/17,Wrightstown village,WI,44.3,-88.2,1,0
234,07/04/17,Newtown,PA,40.3,-75,1,1
235,07/04/17,Cincinnati,OH,39.2,-84.4,1,1
236,07/03/17,Altamont,NY,42.7,-74,3,0
237,07/03/17,Dummer,NH,44.6,-71.2,1,0
238,07/03/17,Pittsfield,ME,44.8,-69.4,1,0
239,07/03/17,Cedar Falls,IA,42.5,-92.5,1,1
240,07/03/17,Elk Grove Village,IL,42,-88.1,1,0
241,07/03/17,Quakertown,PA,40.4,-75.4,1,1
242,07/03/17,Fort Mitchell,KY,39,-84.6,1,0
243,07/03/17,Hackensack,NJ,40.9,-74,1,0
244,07/03/17,Sterling Heights,MI,42.6,-83,1,1
245,07/03/17,Sterling Heights,MI,42.6,-83,1,1
246,07/03/17,Groton,CT,41.3,-72,1,0
247,07/03/17,Cornwallville,NY,42.4,-74.1,1,0
248,07/03/17,Schwenksville,PA,40.3,-75.5,1,0
249,07/02/17,Downers Grove,IL,41.8,-88,1,1
250,07/02/17,Buffalo,NY,43,-78.8,1,0
251,07/02/17,Lombard,IL,41.9,-88,1,0
252,07/02/17,Hartville,OH,40.9,-81.3,1,0
253,07/02/17,Winnipeg,MB,49.8,-97.2,2,0
254,07/01/17,Saco,ME,43.5,-70.5,1,0
255,07/01/17,Glendora,NJ,39.8,-75.1,1,0
256,07/01/17,Buffalo,NY,43,-78.8,1,0
257,07/01/17,Trumbull,CT,41.2,-73.2,1,0
258,07/01/17,Mouth of Wilson,VA,36.6,-81.4,1,0
259,07/01/17,Cockeysville,MD,39.5,-76.7,1,1
260,07/01/17,Reno,NV,39.4,-119.7,1,0
261,07/01/17,Lafayette,CO,40,-105.1,1,0
262,07/01/17,Grosse Pointe Park,MI,42.4,-82.9,1,0
263,07/01/17,Dalton,MA,42.5,-73.1,1,0
264,07/01/17,Germantown,NY,42.1,-73.9,1,0
265,07/01/17,Quincy,MA,42.3,-71,1,0
266,06/30/17,Williamsville,NY,43,-78.7,1,0
267,06/30/17,Buffalo,NY,43,-78.7,1,0
268,06/30/17,Washington Township,NJ,39.8,-75.1,1,1
269,06/30/17,McKeesport,PA,40.3,-79.9,2,0
270,06/30/17,Corvallis,OR,44.5,-123.3,1,0
271,06/30/17,Elkton,OR,43.6,-123.6,1,0
272,06/30/17,Powassan,ON,46.1,-79.4,1,0
273,06/30/17,Sausalito,CA,37.9,-122.5,2,0
274,06/30/17,Winnipeg,MB,49.8,-97.1,1,0
275,06/30/17,Winnipeg,MB,49.8,-97.1,1,1
276,06/30/17,Emmaus,PA,40.5,-75.5,1,0
277,06/30/17,New York,NY,40.8,-74,1,0
