Index,Date,Town,State/Province,Latitude,Longitude,Number,Image
1,06/05/03,Hayward,WI,46,-91.5,1,0
2,06/03/03,Plainview,MN,44.2,-92.1,1,0
3,06/02/03,Bedford,NH,42.9,-71.5,1,0
4,05/29/03,Blooming Grove,NY,41.4,-74.2,1,0
5,05/29/03,Woodstock,ON,43.1,-80.5,1,0
6,05/28/03,Jamestown,ND,46.9,-98.7,1,0
7,05/27/03,Plymouth,MN,45,-93.5,1,0
8,05/26/03,Clifford,ND,47.4,-97.4,1,0
9,05/24/03,Boulder Junction,WI,46.1,-89.6,1,0
10,05/24/03,Kingston,ON,44.2,-76.3,1,0
11,05/23/03,Deephaven,MN,45,-93.5,1,0
12,05/23/03,Kennebunkport,ME,43.4,-70.5,1,0
13,05/23/03,Campbell,MN,46.1,-96.4,1,0
14,05/23/03,Bristol,CT,41.7,-72.9,1,0
15,05/22/03,Beverly,MA,42.6,-70.9,1,0
16,05/22/03,Montreal,QC,45.3,-73.4,1,0
17,05/21/03,West Burke,VT,44.7,-71.9,1,0
18,05/21/03,Charlotte,VT,44.3,-73.2,1,0
19,05/21/03,Kidron,OH,40.7,-81.7,1,0
20,05/20/03,Stow,MA,42.4,-71.5,1,0
21,05/20/03,Blue Earth,MN,43.7,-94.1,1,0
22,05/20/03,Duluth,MN,47.1,-91.9,1,0
23,05/20/03,Mishicot,WI,44.3,-87.6,1,0
24,05/18/03,Northfield,MN,44.5,-93.2,1,0
25,05/18/03,Two Rivers,WI,44.2,-87.6,1,0
26,05/18/03,Scarborough,ON,43.5,-79.2,1,0
27,05/17/03,Mequon,WI,43.2,-88,1,0
28,05/16/03,Minneapolis,MN,45,-93.3,1,0
29,05/16/03,Zion,IL,42.5,-87.9,1,0
30,05/16/03,South St. Paul,MN,45,-93.5,1,0
31,05/16/03,Naperville,IL,41.8,-88.1,1,0
32,05/15/03,Maple Grove,MN,45.1,-93.5,1,0
33,05/15/03,Thermopolis,WY,43.7,-108.4,1,0
34,05/14/03,Clifford,ND,47.4,-97.4,1,0
35,05/14/03,Madison,WI,43.1,-89.4,1,0
36,05/14/03,New London,MN,45.3,-94.9,1,0
37,05/14/03,Chicago,IL,41.9,-87.6,1,0
38,05/14/03,Washington,IA,41.3,-91.7,1,0
39,05/14/03,Canandaigua,NY,42.8,-77.3,1,0
40,05/13/03,DeLancey,NY,40.9,-73.7,1,0
41,05/13/03,Canandaigua,NY,42.8,-77.3,1,0
42,05/13/03,Slate Hill,NY,41.4,-74.5,1,0
43,05/13/03,Waukesha,WI,43,-88.2,1,0
44,05/13/03,Waukesha,WI,43,-88.2,1,0
45,05/13/03,Oneida,NY,43.1,-75.7,1,0
46,05/12/03,Haliburton,ON,45,-78.3,1,0
47,05/11/03,West Hartford,CT,41.8,-72.7,1,0
48,05/11/03,Hadley,MA,42.4,-72.6,1,0
49,05/10/03,Deerfield,IL,42.2,-87.9,1,0
50,05/10/03,Chicago,IL,41.9,-87.6,1,0
51,05/10/03,Springfield,MA,42.1,-72.6,1,0
52,05/10/03,Chester,CT,41.4,-72.5,1,0
53,05/10/03,Randallstown,MD,39.4,-76.8,1,0
54,05/10/03,Batavia,IL,41.8,-88.3,1,0
55,05/09/03,Winnipeg,MB,49.5,-97.1,1,0
56,05/09/03,Knoxville,TN,35.9,-84,1,0
57,05/09/03,Dugald,MB,49.5,-96.5,1,0
58,05/08/03,Mahtomedi,MN,45.1,-93,1,0
59,05/07/03,Jackson,MI,42.3,-84.4,1,0
60,05/06/03,Waukesha,WI,43,-88.2,1,0
61,05/06/03,Waukesha,WI,43,-88.2,1,0
62,05/05/03,Trumbull,CT,41.3,-73.2,1,0
63,05/05/03,Kansas City,MO,39.1,-94.6,1,0
64,05/05/03,Newtown,PA,40.3,-75,1,0
65,05/04/03,Pittsburgh,PA,40.5,-80,1,0
66,05/04/03,Lexington,MA,42.4,-71.2,1,0
67,05/04/03,Oregon,WI,42.9,-89.4,1,0
68,05/03/03,Cohasset,MA,42.2,-70.8,1,0
69,05/03/03,Temperance,MI,41.8,-83.6,1,0
70,05/01/03,King of Prussia,PA,40.1,-75.4,1,0
71,05/01/03,Middletown,OH,39.5,-84.4,1,0
72,05/01/03,South Lyon,MI,42.4,-83.7,1,0
73,04/30/03,Millsboro,DE,38.6,-75.3,1,0
74,04/30/03,Egg Harbor Township,NJ,39.4,-74.7,1,0
75,04/30/03,Sauk Centre,MN,45.7,-95,1,0
76,04/29/03,Pella,IA,41.4,-92.9,1,0
77,04/29/03,Sellersville,PA,40.4,-75.3,1,0
78,04/29/03,Liberty,NC,35.9,-79.6,1,0
79,04/29/03,Summit,NJ,40.7,-74.4,1,0
80,04/29/03,Indiana,PA,40.6,-79.2,1,0
81,04/28/03,Kalamazoo,MI,42.2,-85.5,1,0
82,04/28/03,Wintersville,OH,40.4,-80.7,1,0
83,04/28/03,Stow,MA,42.4,-71.5,1,0
84,04/28/03,Arlington Heights,IL,42.1,-88,1,0
85,04/28/03,Sylvania,OH,41.7,-83.7,1,0
86,04/28/03,Waterloo,IN,41.5,-85,1,0
87,04/28/03,Lincolnshire,IL,42.2,-87.9,1,0
88,04/28/03,Waukesha,WI,43,-88.2,1,0
89,04/27/03,Woodbridge,NJ,40.3,-74.2,1,0
90,04/27/03,Vassar,MI,43.4,-83.6,1,0
91,04/27/03,Millersville,PA,40,-76.4,1,0
92,04/27/03,Lincoln,NE,40.8,-96.7,1,0
